id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
304886,Home in South Fremantle · ★4.91 · 1 bedroom · 4 beds · 1.5 baths,1576058,Judy,,FREMANTLE,-32.06388,115.75145,Entire home/apt,350,4,23,2023-05-05,0.48,1,161,9,
315801,Home in Ardross · ★4.88 · 1 bedroom · 0 shared baths,1621815,Phoebe,,MELVILLE,-32.02918,115.83177,Private room,75,3,34,2023-08-21,0.27,1,246,4,
324068,Home in Leederville · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,1658156,Petar,,VINCENT,-31.92666,115.84529,Entire home/apt,270,5,8,2023-07-24,0.63,1,15,7,
348872,Rental unit in Albany · ★4.86 · 1 bedroom · 2 beds · 1 bath,1767860,Jenni,,ALBANY,-35.02808748543544,117.88728588114827,Entire home/apt,93,1,554,2023-09-18,3.93,1,32,77,
363087,Townhouse in Middleton Beach · ★4.83 · 3 bedrooms · 4 beds · 1 bath,1834803,Barbara,,ALBANY,-35.02647,117.91196,Entire home/apt,269,2,164,2023-07-11,2.03,1,197,28,
390748,Home in Wilson · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,1937593,Chantelle & Lance,,CANNING,-32.01531,115.90725,Entire home/apt,800,2,38,2015-12-08,0.27,1,364,0,
423227,Home in Mount Lawley · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,1724505,Linda,,VINCENT,-31.93955,115.88106,Private room,80,3,60,2023-09-08,0.44,1,243,1,
429588,Serviced apartment in East Perth · ★4.17 · 2 bedrooms · 3 beds · 1 bath,2091272,Brenda,,PERTH,-31.958879,115.873207,Entire home/apt,255,6,27,2022-10-28,0.25,4,19,1,
454941,Home in Beckenham · ★4.45 · 1 bedroom · 1 bed · 2 shared baths,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,70,7,11,2022-08-29,0.09,4,305,0,
541072,Home in Prevelly · ★4.86 · 3 bedrooms · 5 beds · 2 baths,2659891,Deirdre And Peter,,AUGUSTA-MARGARET RIVER,-33.97929,114.99392,Entire home/apt,280,2,43,2023-07-22,0.36,1,149,12,
552762,Home in Rivervale · ★4.93 · 1 bedroom · 1 bed · 1 bath,2716604,Michele,,BELMONT,-31.95872,115.90648,Private room,129,1,149,2023-08-24,1.09,1,234,25,
566327,Home in Margaret River · ★4.87 · 3 bedrooms · 6 beds · 2 baths,2785721,Geri & Greg,,AUGUSTA-MARGARET RIVER,-33.94938,115.05723,Entire home/apt,290,3,31,2022-12-22,0.24,1,126,2,
567450,Home in Gosnells · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,2559435,Lenny,,GOSNELLS,-32.07493,115.99251,Private room,60,2,23,2023-09-10,0.17,1,123,16,
588298,Guest suite in North Perth · ★4.94 · 1 bedroom · 1 bed · 1 bath,2901891,Annette,,VINCENT,-31.92219,115.85459,Entire home/apt,94,2,396,2023-09-15,2.93,1,199,47,
594849,Home in Perth · ★4.86 · 2 bedrooms · 3 beds · 1 bath,2939181,Rika,,SOUTH PERTH,-31.98224,115.88972,Entire home/apt,143,2,736,2023-09-10,5.53,1,77,55,
624479,Home in Mt Lawley · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,3098327,Merrian,,VINCENT,-31.93916,115.87244,Private room,70,2,44,2020-02-20,0.33,2,0,0,
636338,Home in Beckenham · ★4.30 · 1 bedroom · 1 bed · 2 shared baths,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,70,6,11,2022-11-06,0.08,4,314,1,
645598,Home in Girrawheen · ★4.48 · 3 bedrooms · 4 beds · 1 bath,1556947,Amber And Theresa,,WANNEROO,-31.8455,115.85019,Entire home/apt,175,6,103,2023-09-08,0.78,2,339,6,
661474,Home in Canning Vale · ★4.31 · 4 bedrooms · 4 beds · 2 baths,3339927,Amirah,,CANNING,-32.0747,115.92076,Entire home/apt,270,3,13,2023-07-15,0.15,6,184,3,
662660,Home in Mt Lawley · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,3098327,Merrian,,VINCENT,-31.93859,115.87252,Private room,70,2,75,2021-09-28,0.57,2,0,0,
667201,Rental unit in Mt Lawley · ★4.67 · 1 bedroom · 1 bed · 1 bath,3374886,Geoff & Lyn,,STIRLING,-31.93114,115.88001,Entire home/apt,95,3,238,2023-09-13,1.77,1,195,30,
668366,Rental unit in Subiaco · ★4.68 · 1 bedroom · 4 beds · 1 bath,3383167,Noelene,,SUBIACO,-31.95027,115.82182,Entire home/apt,160,5,97,2023-08-01,0.72,1,300,17,
672458,Home in Riverton · ★4.25 · 4 bedrooms · 5 beds · 2 baths,3339927,Amirah,,CANNING,-32.03735,115.91038,Entire home/apt,250,3,8,2023-07-13,0.09,6,206,1,
678944,Guesthouse in Manjimup · ★4.88 · 3 bedrooms · 5 beds · 3 baths,3455563,Gordon,,MANJIMUP,-34.31541,116.17555,Entire home/apt,125,2,503,2023-09-17,3.78,1,262,47,
682266,Home in Heathridge · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,793327,Lyn & John,,JOONDALUP,-31.7583,115.75701,Private room,45,2,115,2023-09-09,0.87,2,288,25,
682524,Guesthouse in Pearsall · ★4.79 · 1 bedroom · 1 bed · 1 bath,1556947,Amber And Theresa,,WANNEROO,-31.77848,115.81232,Entire home/apt,121,6,96,2023-09-16,0.73,2,97,12,
706728,Cottage in Lowden · ★4.85 · 1 bedroom · 2 beds · 1 bath,3632460,Sherry (And Barrie),,DONNYBROOK-BALINGUP,-33.56055,115.98534,Entire home/apt,181,2,168,2023-05-21,1.28,1,238,5,
713282,Vacation home in Halls Head · ★4.90 · 2 bedrooms · 4 beds · 1 bath,3671146,Denise & Barry,,MANDURAH,-32.52651,115.6957,Entire home/apt,251,4,22,2022-11-27,0.20,2,202,5,
725819,Home in Wembley Downs · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,3754542,Margaret,,STIRLING,-31.91586,115.7777,Private room,75,4,57,2023-07-15,0.44,7,293,15,
747648,Rental unit in Mt Lawley · ★4.88 · 2 bedrooms · 2 beds · 1 bath,3925559,Lina,,STIRLING,-31.92343,115.87968,Entire home/apt,125,4,136,2023-05-28,1.04,2,263,3,
756766,Rental unit in Perth · ★4.78 · 1 bedroom · 2 beds · 1 bath,512735,Sigrid,,BAYSWATER,-31.9288,115.89198,Entire home/apt,105,7,47,2023-09-02,0.40,3,299,10,
760919,Rental unit in Sorrento · ★4.76 · 1 bedroom · 1 bed · 1 bath,4011409,Wendy,,JOONDALUP,-31.83336,115.75076,Entire home/apt,65,14,147,2023-08-29,1.13,1,235,7,
786046,Villa in Dunsborough · ★4.72 · 3 bedrooms · 4 beds · 1.5 baths,4143995,Jacqueline,,BUSSELTON,-33.62005,115.0932,Entire home/apt,250,3,89,2022-05-09,0.71,1,0,0,
787951,Serviced apartment in Sorrento · ★4.80 · 1 bedroom · 1 bed · 1 bath,4153323,Andrew,,JOONDALUP,-31.83072,115.74696,Entire home/apt,291,3,25,2023-04-30,0.37,6,336,10,
787990,Resort in Sorrento · ★4.75 · 1 bedroom · 1 bed · 1 private bath,4153323,Andrew,,JOONDALUP,-31.83072,115.74696,Hotel room,240,3,4,2022-08-21,0.05,6,336,0,
787999,Serviced apartment in Sorrento · ★4.58 · 2 bedrooms · 4 beds · 1.5 baths,4153323,Andrew,,JOONDALUP,-31.83073,115.74915,Entire home/apt,290,3,90,2023-08-25,0.78,6,346,28,
802600,Home in Bayswater · ★4.81 · 4 bedrooms · 5 beds · 1.5 baths,4223738,Kathryn,,BAYSWATER,-31.92529,115.91314,Entire home/apt,200,4,77,2023-09-12,0.62,1,0,19,
806329,Home in Beaconsfield · ★4.51 · 3 bedrooms · 3 beds · 1 bath,3161391,Michael,,FREMANTLE,-32.06905,115.75847,Entire home/apt,204,5,36,2023-04-22,0.30,12,248,4,
811315,Home in North Fremantle · ★4.83 · 3 bedrooms · 5 beds · 2.5 baths,4266413,Jennifer,,FREMANTLE,-32.03368,115.75259,Entire home/apt,376,7,126,2023-09-06,1.06,1,220,19,
811432,Home in Mount Pleasant · ★4.83 · 3 bedrooms · 3 beds · 1.5 baths,3232652,Barry & Viv,,MELVILLE,-32.03338,115.85327,Entire home/apt,460,20,191,2020-02-19,1.47,1,263,0,
820818,Tiny home in Fremantle · ★4.97 · 1 bedroom · 1 bed · 1 bath,4310618,Isabel,,FREMANTLE,-32.06087,115.76125,Entire home/apt,100,1,37,2023-06-14,0.35,1,0,2,
824473,Villa in Sorrento · ★4.90 · 1 bedroom · 2 beds · 1 bath,4284891,Kathy,,JOONDALUP,-31.82929,115.74904,Entire home/apt,175,3,73,2023-09-08,0.61,1,194,13,
827350,Rental unit in Perth · ★4.63 · 1 bedroom · 2 beds · 1 bath,3512722,Jemma,,PERTH,-31.95296,115.85607,Entire home/apt,168,3,400,2023-09-11,3.05,2,130,37,
845658,Home in Kensington · ★4.59 · 2 bedrooms · 3 beds · 1 bath,4415443,Claire,,SOUTH PERTH,-31.98066520690918,115.88752746582031,Entire home/apt,160,4,204,2023-09-03,1.71,1,303,17,
862215,Guesthouse in Beaconsfield · ★4.56 · 2 bedrooms · 2 beds · 1 bath,4519171,Karina,,FREMANTLE,-32.07055,115.76281,Entire home/apt,139,7,125,2023-09-13,0.97,1,227,7,
868116,Home in Rossmoyne · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,4570709,Amy'S Homestay,,COCKBURN,-32.09087,115.84139,Private room,55,1,189,2023-08-09,1.50,5,313,23,
893135,Condo in South Perth · ★4.76 · 2 bedrooms · 3 beds · 1 bath,4970928,Louise & Jenny,,SOUTH PERTH,-31.976343154907227,115.85882568359375,Entire home/apt,174,2,241,2023-09-07,2.07,3,109,51,
900855,Condo in City Beach · ★4.85 · 1 bedroom · 1 bed · 1 bath,4811719,Chris & Vivien,,CAMBRIDGE,-31.94543,115.75952,Entire home/apt,185,3,85,2023-07-07,0.66,1,260,13,
913152,Rental unit in Perth · ★4.67 · 2 bedrooms · 5 beds · 1.5 baths,4900907,Brenda,,CLAREMONT,-31.97001,115.78906,Entire home/apt,121,2,103,2023-09-01,0.81,3,196,13,
913192,Home in Heathridge · ★4.77 · 1 bedroom · 1 bed · 1 private bath,1415497,John,,JOONDALUP,-31.76769,115.75543,Private room,40,2,97,2023-09-14,0.76,1,302,17,
928945,Rental unit in Fremantle · ★4.77 · 3 bedrooms · 7 beds · 1.5 baths,5000938,Garth,,FREMANTLE,-32.05365,115.74625,Entire home/apt,270,3,135,2020-10-16,1.08,1,0,0,
960551,Villa in Tuart Hill · 1 bedroom · 3 beds · 1 bath,5230044,Doria,,STIRLING,-31.89836,115.83409,Private room,88,1,1,2013-06-01,0.01,1,0,0,
971395,Rental unit in Claremont · ★4.78 · 1 bedroom · 1.5 baths,4900907,Brenda,,CLAREMONT,-31.96943,115.78791,Entire home/apt,110,2,125,2023-07-30,1.00,3,234,12,
973836,Home in Perth · ★4.59 · 1 bedroom · 1 bed · 2 baths,3754542,Margaret,,STIRLING,-31.91616,115.77793,Private room,85,3,76,2023-03-13,0.63,7,268,7,
978808,Guesthouse in Peppermint Grove Beach · ★4.87 · 2 bedrooms · 3 beds · 1 bath,5357894,Karen,,CAPEL,-33.53068,115.50551,Entire home/apt,148,2,368,2023-09-18,2.88,1,7,32,
999697,Villa in South Fremantle · ★4.98 · 1 bedroom · 2 beds · 1 bath,5495612,Jennifer,,FREMANTLE,-32.07158,115.75512,Entire home/apt,195,3,67,2023-05-19,0.55,1,184,19,
1025040,Guesthouse in Fremantle · ★4.91 · 1 bedroom · 2 beds · 1 bath,5594513,Adele,,FREMANTLE,-32.06125,115.75739,Entire home/apt,123,2,355,2023-02-20,3.32,1,111,6,
1043506,Home in Hillarys · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,5745887,Carmen,,JOONDALUP,-31.80262,115.75021,Private room,128,1,42,2022-10-02,0.35,8,364,1,
1049429,Home in Hillarys · ★4.52 · 1 bedroom · 2 beds · 1.5 shared baths,5745887,Carmen,,JOONDALUP,-31.80247,115.75052,Private room,128,1,24,2022-11-21,0.19,8,364,1,
1060326,Place to stay in Hillarys · ★4.61 · 4 bedrooms · 8 beds · 2.5 shared baths,5745887,Carmen,,JOONDALUP,-31.80234,115.75013,Private room,128,1,41,2023-01-22,0.37,8,363,4,
1073798,Home in Innaloo · ★4.77 · 3 bedrooms · 3 beds · 1.5 baths,5906880,Heather,,STIRLING,-31.89196,115.79594,Entire home/apt,130,7,15,2023-02-03,0.20,1,226,4,
1078040,Home in Gnarabup · ★4.86 · 3 bedrooms · 4 beds · 2.5 baths,5931511,Tracy,,AUGUSTA-MARGARET RIVER,-33.99536,114.99975,Entire home/apt,420,3,88,2023-06-03,0.75,1,243,14,
1084456,Cabin in Dwellingup · ★4.77 · 1 bedroom · 1 bed · 1 bath,5961054,Robert,,MURRAY,-32.71157,116.06081,Entire home/apt,190,1,245,2023-09-03,2.90,2,323,50,
1089259,Bed and breakfast in Alexander Heights · 1 bedroom · 1 bed · 1 private bath,5984984,Natalie,,WANNEROO,-31.82967185974121,115.86812591552734,Private room,179,1,0,,,1,308,0,
1095255,Townhouse in North Fremantle · ★4.80 · 2 bedrooms · 2 beds · 2.5 baths,6017588,Craig,,FREMANTLE,-32.03704,115.75579,Entire home/apt,300,2,43,2020-03-18,0.35,1,65,0,
1116909,Home in Thornlie · ★4.63 · 1 bedroom · 1 bed · 1.5 shared baths,6115114,Shaun,,GOSNELLS,-32.0491,115.96087,Private room,51,5,64,2023-08-14,0.53,1,293,8,
1125165,Place to stay in Beaconsfield · ★4.75 · 1 bedroom · 1 bed · 2.5 baths,6172414,Lyn,,FREMANTLE,-32.06577,115.7584,Private room,95,2,77,2023-09-07,0.64,3,301,21,
1125272,Bed and breakfast in Perth · ★4.63 · 1 bedroom · 1 bed · 1 bath,6172414,Lyn,,FREMANTLE,-32.06257,115.75798,Private room,100,2,54,2023-09-14,0.45,3,301,17,
1134293,Home in Bassendean · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,893264,Penny,,BASSENDEAN,-31.89648,115.95156,Private room,90,2,51,2023-09-03,0.40,1,326,26,
1201497,Guesthouse in Redcliffe · ★4.79 · 1 bedroom · 1 bed · 1 bath,3377184,Te-NeeleAndKane,,BELMONT,-31.93508,115.94283,Entire home/apt,100,1,962,2023-09-07,7.67,1,229,81,
1206699,Home in Tapping · ★4.75 · 1 bedroom · 1 bed · 1 private bath,6592108,Gwen,,WANNEROO,-31.72167,115.78714,Private room,60,1,12,2023-09-10,0.10,1,311,9,
1233656,Cottage in Balingup · ★4.65 · 1 bedroom · 3 beds · 1 bath,6728202,Al,,DONNYBROOK-BALINGUP,-33.75909,115.98027,Entire home/apt,178,2,98,2023-08-27,1.98,1,326,19,
1234975,Home in Subiaco · ★4.30 · 3 bedrooms · 3 beds · 1 bath,6733465,Valerie,,SUBIACO,-31.95565,115.81962,Entire home/apt,261,3,10,2023-05-11,1.19,1,314,10,
1260996,Home in South Yunderup · ★4.90 · 2 bedrooms · 2 beds · 1 private bath,6868475,Robyn,,MURRAY,-32.58284,115.79273,Private room,60,1,221,2023-09-04,1.80,1,171,56,
1276806,Guesthouse in Perth · ★4.85 · 1 bedroom · 1 bed · 1 bath,6949912,Alison,,STIRLING,-31.87035,115.75564,Entire home/apt,121,3,88,2023-09-04,0.71,1,103,11,
1337769,Home in South Yunderup · ★4.66 · 5 bedrooms · 5 beds · 2 baths,7255000,Geoff,,MURRAY,-32.58354,115.7824,Entire home/apt,322,2,96,2023-09-17,0.84,1,267,19,
1378479,Guesthouse in Sunnyside · ★4.90 · 1 bedroom · 4 beds · 1 bath,7467101,Kathleen,,BRIDGETOWN-GREENBUSHES,-34.0337,116.23242,Entire home/apt,130,1,157,2023-08-28,1.32,1,66,41,
1382863,Camper/RV in Burnside · ★4.81 · 1 bedroom · 1 bed · 2 shared baths,4206094,Do,,AUGUSTA-MARGARET RIVER,-33.91726,115.04256,Private room,77,4,221,2023-06-05,1.87,1,261,18,
1410839,Home in East Victoria Park · ★4.66 · 3 bedrooms · 4 beds · 1 bath,7606780,Alex And Edith,,VICTORIA PARK,-31.99797,115.89986,Entire home/apt,192,2,255,2023-09-15,3.18,1,24,26,
1423436,Home in Augusta · ★4.86 · 3 bedrooms · 6 beds · 1.5 baths,7661339,Rachel,,AUGUSTA-MARGARET RIVER,-34.30835,115.15683,Entire home/apt,207,2,22,2023-01-15,0.19,1,311,4,
1521619,Home in Maylands · ★4.87 · 2 bedrooms · 2 beds · 1 bath,121587,Andrea,,BAYSWATER,-31.93454,115.88594,Entire home/apt,175,2,164,2023-09-17,1.79,1,195,18,
1527235,Home in Manning · ★4.78 · 1 bedroom · 1 bed · 1 bath,8147988,Sharon,,SOUTH PERTH,-32.00673,115.87389,Private room,110,1,38,2023-09-08,0.31,1,349,21,
1596181,Home in Halls Head · ★4.86 · 4 bedrooms · 7 beds · 2 baths,8511059,Robert,,MANDURAH,-32.54742,115.68546,Entire home/apt,265,3,7,2023-05-07,0.88,1,311,7,
1619973,"Bungalow in Ocean Beach, Denmark · ★4.87 · 1 bedroom · 1 bed · 1 bath",8618913,John,,DENMARK,-35.007,117.32367,Entire home/apt,162,2,300,2023-08-23,2.61,2,269,31,
1649063,Guesthouse in Fremantle · ★4.93 · 1 bedroom · 1 bed · 1 bath,8145217,Noelle,,FREMANTLE,-32.05931,115.74865,Entire home/apt,210,3,161,2023-04-12,1.33,1,244,16,
1653068,Home in White Gum Valley · ★4.75 · 1 bedroom · 1 bed · 1 bath,8766429,SmartStayWA,,FREMANTLE,-32.05957,115.77478,Entire home/apt,102,2,56,2022-02-21,0.47,64,0,0,
1679708,Rental unit in Perth · 1 bedroom · 2 beds · 1 bath,4637490,Peter,,SUBIACO,-31.98706,115.81543,Entire home/apt,250,1,0,,,1,0,0,
1691504,Rental unit in Applecross · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,827051,Carol,,MELVILLE,-32.00977,115.83652,Entire home/apt,160,2,94,2023-09-11,0.78,2,174,5,
1715792,Bed and breakfast in Hovea · ★4.94 · 1 bedroom · 1 bed · 1 private bath,3992964,Quenda Guesthouse,,MUNDARING,-31.87911,116.12512,Private room,209,2,97,2023-09-03,1.03,3,112,24,
1738219,Rental unit in Kalbarri · ★4.46 · 2 bedrooms · 4 beds · 1 bath,4900907,Brenda,,NORTHAMPTON,-27.70233,114.16988,Entire home/apt,233,2,54,2023-08-20,0.46,3,299,10,
1784511,Home in Yallingup · ★4.89 · 3 bedrooms · 3 beds · 2.5 baths,479752,Jani,,BUSSELTON,-33.69528,115.00964,Entire home/apt,300,2,66,2023-07-23,0.55,1,181,5,
1789903,Home in Wembley Downs · ★4.83 · 1 bedroom · 8 beds · 3 shared baths,3754542,Margaret,,STIRLING,-31.91586,115.7777,Private room,75,3,18,2022-06-27,0.15,7,264,0,
1836823,Home in Carlotta · ★4.87 · 3 bedrooms · 5 beds · 2 baths,9602986,Brian@Brianhamilton.Com.Au,,NANNUP,-34.07643,115.79588,Entire home/apt,432,2,80,2023-09-03,0.68,1,271,17,
1837024,Rental unit in Como · ★4.96 · 2 bedrooms · 2 beds · 1 bath,9604058,Marg,,SOUTH PERTH,-32.00092,115.8597,Entire home/apt,200,3,23,2023-07-25,0.22,1,149,1,
1870104,Bed and breakfast in Hillarys · ★3.71 · 1 bedroom · 2 beds · 2.5 shared baths,5745887,Carmen,,JOONDALUP,-31.80234,115.7503,Private room,122,1,7,2023-04-28,0.06,8,365,3,
1898799,Bed and breakfast in Narrogin · ★4.61 · 1 bedroom · 2 beds · 1 shared bath,9863042,Lizette,,NARROGIN,-32.94006,117.18916,Private room,110,1,41,2022-08-12,0.48,4,356,0,
1910146,Bungalow in North Perth · ★4.75 · 2 bedrooms · 2 beds · 2 baths,9912092,Tim And Rosemary,,VINCENT,-31.93085,115.85111,Entire home/apt,145,2,268,2023-09-08,2.32,1,237,43,
1932465,Home in Clarkson · ★4.82 · 5 bedrooms · 6 beds · 2.5 baths,10003471,Andrew,,WANNEROO,-31.68982,115.72129,Entire home/apt,225,7,196,2023-09-08,1.77,1,205,16,
1941528,Rental unit in Geraldton · ★4.67 · 1 bedroom · 1 bed · 1 bath,7994868,Dean,,GREATER GERALDTON,-28.76631,114.61575,Entire home/apt,192,2,119,2023-09-10,1.09,1,297,19,
1945766,Villa in Victoria Park · ★4.82 · 2 bedrooms · 2 beds · 1 bath,10064594,Jan,,VICTORIA PARK,-31.97437,115.88495,Entire home/apt,119,3,120,2023-09-11,1.05,1,1,22,
1967981,Home in Beresford · ★4.83 · 4 bedrooms · 4 beds · 2 baths,10165039,Stef,,GREATER GERALDTON,-28.75341,114.61929,Entire home/apt,550,3,54,2023-08-20,0.54,6,330,8,
1985393,Home in North Beach · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,4956783,Nick,,STIRLING,-31.86268,115.76371,Private room,75,2,70,2023-07-08,0.59,1,238,18,
1990486,Home in Bayswater · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,10264824,Anthony,,BAYSWATER,-31.9283,115.90587,Entire home/apt,463,2,37,2023-09-18,6.98,1,162,37,
1991228,Guesthouse in Haynes · ★5.0 · 2 bedrooms · 3 beds · 1 bath,10267237,Carolyn & Tony,,ARMADALE,-32.15367,115.97191,Entire home/apt,263,6,4,2023-01-09,0.08,2,297,1,
2008674,Rental unit in Shenton Park · ★4.49 · 1 bedroom · 1 bed · 1 bath,10336535,Paul,,SUBIACO,-31.96005,115.81736,Entire home/apt,158,4,67,2023-09-02,0.59,4,302,9,
2012146,Home in Broadwater · ★4.85 · 3 bedrooms · 4 beds · 2 baths,10352240,Cathy,,BUSSELTON,-33.6588,115.27964,Entire home/apt,300,2,55,2023-04-18,0.50,1,221,10,
2017277,Home in Queens Park · ★4.61 · 1 bedroom · 1 bed · 1 shared bath,10374452,Rhea,,CANNING,-32.00487,115.95719,Private room,72,2,113,2023-09-04,1.98,4,328,35,
2027695,Home in Rivervale · ★5.0 · 1 bedroom · 1 bed · 1 bath,10415103,Jiapei,,BELMONT,-31.95754,115.91799,Private room,68,2,7,2021-09-28,0.06,4,139,0,
2057885,Home in Wembley Downs · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,3754542,Margaret,,STIRLING,-31.91586,115.7777,Private room,95,4,26,2023-03-06,0.22,7,324,1,
2083692,Guest suite in Como · ★4.94 · 1 bedroom · 1 bed · 1 bath,3510137,Kate,,SOUTH PERTH,-31.99529,115.87295,Entire home/apt,165,2,114,2023-08-14,0.96,3,348,19,
2093473,Train in Dongara · ★4.71 · 3 bedrooms · 5 beds · 1 shared bath,10320645,Suzie,,IRWIN,-29.24988,114.93126,Private room,150,2,49,2023-03-19,0.44,2,362,5,
2109081,Rental unit in Fremantle · ★4.57 · 2 bedrooms · 2 beds · 1 bath,7495989,Phil,,FREMANTLE,-32.04993,115.75975,Entire home/apt,50,3,43,2018-11-30,0.36,1,0,0,
2122727,Vacation home in Subiaco · ★4.79 · 3 bedrooms · 3 beds · 1.5 baths,10040421,Michelle,,SUBIACO,-31.94864,115.82161,Entire home/apt,151,1,17,2019-12-13,0.14,1,257,0,
2136611,Villa in Claremont · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,2165516,Noelle & Rodney,,CLAREMONT,-31.98486,115.7788,Private room,95,3,86,2022-07-18,0.74,1,131,0,
2136851,Guesthouse in Hamilton Hill · ★4.95 · 1 bedroom · 1 bed · 1 bath,10905269,Ben And Debbie,,COCKBURN,-32.08126,115.77621,Entire home/apt,90,5,148,2023-04-17,1.25,1,8,8,
2139934,Home in Preston Beach · ★4.69 · 3 bedrooms · 4 beds · 2 baths,10920299,Greg,,WAROONA,-32.87745,115.6552,Entire home/apt,260,3,39,2023-01-29,0.33,1,351,4,
2145781,Rental unit in Perth · ★5.0 · 2 bedrooms · 2 beds · 2 baths,10953557,Ann,,PERTH,-31.95951,115.87268,Entire home/apt,110,90,5,2020-01-31,0.05,2,364,0,
